roles,companies,locations,experience,skills,Dates,PresentDate,salary
Chandigarh University Hiring For Career Advisor,Chandigarh University,"Mohali, Kharar",1-3 Yrs,career AdvsiorTelecallingAdmission CounsellingEdtechEducation CounselingAdvisoryCareer CounsellingCounselling,1 Day Ago,24-11-2024,2-3 Lacs PA
PRT English,K.R. Mangalam World School (a Unit Of Gee Dee Educational Society),"Noida, New Delhi, Delhi / NCR",3-6 Yrs,Teaching EnglishBedEnglishPRTprepare lesson planPrepare instructional materials and assessmentsAssessmentMaterials,1 Day Ago,24-11-2024,Not disclosed
E Learning Consultant,"Saras AI Institute is a US-based, state-approved degree-gran",Gurugram,1-4 Yrs,EdtechE-learningEducational SalesSalesB2C SalesBusiness Development And MarketingEducationEdutech,1 Day Ago,24-11-2024,Not disclosed
Urgently require Academic Counsellor For RICE Durgapur Branch,Roys Institute Competitive Examination,Durgapur,2-4 Yrs,Admission CounsellingStudent CounselingAdmissionsRevenue ExpansionEnrollmentEducation CounselingCareer CounsellingCounselling,1 Day Ago,24-11-2024,1-2 Lacs PA
Business Development Executive,Roys Institute Competitive Examination,Kolkata(Behala),2-4 Yrs,Lead GenerationCoordinationSales And MarketingRevenue GenerationCommunication SkillsPromotionsCold CallingLead Management,1 Day Ago,24-11-2024,1-2 Lacs PA
Education Counsellor - Female only,Cosmos Staffing Solutions,Varanasi(Sigra),0-4 Yrs,Admission CounsellingCommunication Skillscareer advicecourse selectionacademic counselingpersonalized mentoringaptitude assessmentadmissions support,1 Day Ago,24-11-2024,2-3.75 Lacs PA
HR WFH,Foraybuzz Services,"Hybrid - Noida, Ghaziabad, Faridabad, Gurugram, Delhi / NCR",0-5 Yrs,Communication SkillsTeam SkillsConvincing PowerInhouse RecruitmentOutbound CallingPresentation SkillsEmailIdea Generation,1 Day Ago,24-11-2024,Not disclosed
English Teacher,Learners Zone,Navsari,2-4 Yrs,BedTeaching EnglishEnglish LanguageTGTEnglishTeachingLanguages,1 Day Ago,24-11-2024,3-4 Lacs PA
Digital Marketing Executive,Acmt Polytechnic Association,Noida,1-2 Yrs,Google AnalyticsOnline MarketingDigital MarketingSocial Media MarketingGraphic Designinggood communication skillsAnalyticsGraphics,1 Day Ago,24-11-2024,2.5-3 Lacs PA
HR Intern | Freshers Are Welcome | SNVA Group,Snva Ventures,Noida,0-1 Yrs,Sourcing ProfilesInterview CoordinationShortlistingRecruitmentScreeningHR AssistanceSelectionMass Mailing,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Finance || Work from Home,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationContent CreationAcademic WritingSubject Matter ExpertiseFinanceEducational ContentContent WritingAcademics,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Accounting || Work from Home,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationContent CreationAcademic WritingSubject Matter ExpertiseAccountingEducational ContentContent WritingOral Communication,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Advanced Mathematics || Work from Home,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationContent CreationAcademic WritingSubject Matter ExpertiseMathematicsEducational ContentContent WritingAcademics,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Biology || Work From Home,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationContent CreationAcademic WritingSubject Matter ExpertiseBiologyEducational ContentContent WritingAcademics,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Chemistry || WFH,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationContent CreationAcademic WritingChemistrySubject Matter ExpertiseEducational ContentContent WritingWriting,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Statistics || WFH,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationContent CreationAcademic WritingSubject Matter ExpertiseEducational ContentContent WritingStatisticsAcademics,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Computer Science || WFH,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationAcademic WritingContent CreationSubject Matter ExpertiseComputer ScienceEducational ContentContent WritingAcademics,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Civil Engineering || WFH,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationAcademic WritingContent CreationWritten CommunicationSubject Matter ExpertiseCivil EngineeringEducational ContentContent Writing,1 Day Ago,24-11-2024,Not disclosed
Chandigarh University Hiring For Senior Admission Counselor,Chandigarh University,"Mohali, Kharar",1-6 Yrs,Academic CounselorAdmission CounsellingCounselorEducation CounselingCareer CounsellingAdvisoryStudent CounselingEducational Marketing,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Mechanical Engineering || WFH,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationAcademic WritingContent CreationSubject Matter ExpertiseEducational ContentMechanical EngineeringContent WritingEngineering,1 Day Ago,24-11-2024,Not disclosed
Subject Matter Expert || Electrical Engineering || WFH,Vaidik Eduservices,Remote,0-1 Yrs,Written And Oral CommunicationAcademic WritingContent CreationWritten CommunicationSubject Matter ExpertiseEducational ContentContent WritingElectrical Engineering,1 Day Ago,24-11-2024,Not disclosed
Telecalling Executive,Smatal,Chennai(Triplicane),0-2 Yrs,Telecalling,1 Day Ago,24-11-2024,"96,000-1.44 Lacs PA"
Looking For English Evaluator || WFH,Ncr Eduservices,Remote,1-5 Yrs,EvaluationEnglish TrainerOnline English TutorPhonicsEnglish EvaluatorEnglish Language TrainingEnglish GrammarTeaching English,1 Day Ago,24-11-2024,Not disclosed
HOD - Social Science,GIG Education Trust,Vijayawada,6-11 Yrs,GeographyHistoryScienceHoDSocial science,1 Day Ago,24-11-2024,Not disclosed
Operations Executive,Learnizo Global,Bengaluru,1-6 Yrs,TrainingOperations managementTraining ExecutiveExcelProject managementBackend operationsSchedulingOperation Executive,30+ Days Ago,24-11-2024,Not disclosed
Inside Sales Executive,Learnizo Global,Bengaluru,1-6 Yrs,Sales HeadCold callingOutboundSales planningSalesExecutive 2Sales processInside Sales Executive,30+ Days Ago,24-11-2024,Not disclosed
E - Learning Instructional Designer,Learnizo Global,Bengaluru,5-10 Yrs,GraphicsE-learningQuality standardsUser interface designingInstructional designWBTMS OfficePowerpoint,30+ Days Ago,24-11-2024,Not disclosed
Pre Primary Teacher,Teacher Pool,Bengaluru,2-6 Yrs,Time managementPsychologyShapingchild developmentManager TechnologyManagementTeachingPre,30+ Days Ago,24-11-2024,Not disclosed
Senior Marketing Executive,Job Booster Social India,"Chennai, Thiruvananthapuram",1-6 Yrs,Educational MarketingStudent CounselingAdmission CounsellingAdmissionsEducation CounselingEducational SalesEnrollmentCounselling,30+ Days Ago,24-11-2024,4-6 Lacs PA
Corporate Sales Associate (Immediate Joiners Required),PlanetSpark,"Noida, Pathankot, New Delhi",0-5 Yrs,inside sales associateinternational salesupsellingb2cbusiness development executivesales associatebusiness development associatesales & marketing executive,7 Days Ago,24-11-2024,6.5-7.5 Lacs PA
Stenographer,RR GROUP OF INSTITUTIONS,Bengaluru,1-3 Yrs,dictationstenographerAdministrationShorthandsecretaryFront DeskTelephone Screeningsteno,30+ Days Ago,24-11-2024,Not disclosed
Accountant,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,Capital AdvisorsAdministrationCredit OfficersReport GenerationMortgage AdvisorsAnalystsanalytical skillsAccounts,30+ Days Ago,24-11-2024,Not disclosed
Purchase Coordinator,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,Business IntelligencePurchaseSix SigmaProductionManufacturingMaintenanceManagerSupply Chain,30+ Days Ago,24-11-2024,Not disclosed
Chartered Accountants (F),RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,Capital AdvisorsAdministrationCredit OfficersReport GenerationMortgage AdvisorsAnalystsanalytical skillsAccounts,30+ Days Ago,24-11-2024,Not disclosed
Internal Auditor,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,Capital AdvisorsAdministrationCredit OfficersReport GenerationMortgage AdvisorsAnalystsanalytical skillsAccounts,30+ Days Ago,24-11-2024,Not disclosed
Marketing Manager,RR GROUP OF INSTITUTIONS,Bengaluru,6-10 Yrs,marketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executiveResearch,30+ Days Ago,24-11-2024,Not disclosed
Warden,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Librarian,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,librarymanagementrecordstechnologymediaorganizingInventoryRecording,30+ Days Ago,24-11-2024,Not disclosed
Accountant,RR GROUP OF INSTITUTIONS,Bengaluru,3-5 Yrs,Capital AdvisorsAdministrationCredit OfficersReport GenerationMortgage AdvisorsAnalystsanalytical skillsAccounts,30+ Days Ago,24-11-2024,Not disclosed
Asst. Instructor,RR GROUP OF INSTITUTIONS,Bengaluru,1-3 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Instructor,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,24-11-2024,Not disclosed
System Admin,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML,30+ Days Ago,24-11-2024,Not disclosed
Placement & Training Officer,RR GROUP OF INSTITUTIONS,Bengaluru,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Bio-Medical Engineering- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingBiomedicalEducation,30+ Days Ago,24-11-2024,Not disclosed
Aerospace- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Aeronautical- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,24-11-2024,Not disclosed
EEE- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
ECE- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAdvisoryAssistance,30+ Days Ago,24-11-2024,Not disclosed
CSE- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Civil- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,24-11-2024,Not disclosed
Mech- Assistant Professor,RR GROUP OF INSTITUTIONS,Bengaluru,3-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringAssistance,30+ Days Ago,24-11-2024,Not disclosed
Bio-Medical Engineering- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEngineeringCounselling,30+ Days Ago,24-11-2024,Not disclosed
Aerospace- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAerospaceMentoring,30+ Days Ago,24-11-2024,Not disclosed
Aeronautical- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
EEE- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEEECounselling,30+ Days Ago,24-11-2024,Not disclosed
ECE- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
CSE- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Civil- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Mech- Associate Professor,RR GROUP OF INSTITUTIONS,Bengaluru,5-8 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,24-11-2024,Not disclosed
Bio-Medical Engineering- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingBiomedical EngineeringMentoring,30+ Days Ago,24-11-2024,Not disclosed
Aerospace- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
Aeronautical- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,30+ Days Ago,24-11-2024,Not disclosed
EEE- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEEECounselling,30+ Days Ago,24-11-2024,Not disclosed
ECE- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingECETraining,30+ Days Ago,24-11-2024,Not disclosed
CSE- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
Civil- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Mech- Professor,RR GROUP OF INSTITUTIONS,Bengaluru,8-12 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
Soft skills trainer- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Reasoning- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,24-11-2024,Not disclosed
Verbal- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,24-11-2024,Not disclosed
Quantitative Aptitude- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingQuantitativeCounselling,30+ Days Ago,24-11-2024,Not disclosed
Rubber Technology- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingRubberMentoring,30+ Days Ago,24-11-2024,Not disclosed
Genetic Engineering- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,30+ Days Ago,24-11-2024,Not disclosed
Chemical- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingChemicalTraining,30+ Days Ago,24-11-2024,Not disclosed
Biotech- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingBiotechnologyCounselling,30+ Days Ago,24-11-2024,Not disclosed
Aviation- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringSenior,30+ Days Ago,24-11-2024,Not disclosed
Media and Entertainment- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingEntertainment,30+ Days Ago,24-11-2024,Not disclosed
Hospitality- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,24-11-2024,Not disclosed
Healthcare- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Retail- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingRetailMentoring,30+ Days Ago,24-11-2024,Not disclosed
Finance- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAdvisorySenior,30+ Days Ago,24-11-2024,Not disclosed
Statistics- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
General Architecture- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingGeneralTraining,30+ Days Ago,24-11-2024,Not disclosed
French- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringEducation,30+ Days Ago,24-11-2024,Not disclosed
ELT- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
English Literature- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
Textile Technology- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
Fashion Marketing- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingEducationMentoring,30+ Days Ago,24-11-2024,Not disclosed
Fine Arts- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
MCA- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
Multimedia- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingTraining,30+ Days Ago,24-11-2024,Not disclosed
