roles,companies,locations,experience,skills,Dates,PresentDate,salary
Finance Manager,Intas,Ahmedabad,10-20 Yrs,Cost AnalysisCo ModuleMISCost Control ManagementCost AuditSAP COAnalysisSAP,18 Days Ago,24-11-2024,9-18 Lacs PA
Nutritionist,Pure Natural Products,Faridabad,2-5 Yrs,CounsellorOutboundUsageNutritionRelationshipInvestigationHealthcareResearch,30+ Days Ago,24-11-2024,Not disclosed
Production Chemist,Pure Natural Products,Faridabad,2-5 Yrs,chemical productionChemistrySalesChemicalHealthcareMarket researchCosmeticsDoctor,30+ Days Ago,24-11-2024,Not disclosed
Social Media Executive,Pure Natural Products,Faridabad,2-5 Yrs,PPCmetadataWeb analyticsSocial Media ExecutiveMedia strategySocial mediaLink buildingcontent marketing,30+ Days Ago,24-11-2024,Not disclosed
Asst.Manager,Meril,Pardi,4-5 Yrs,ProcurementComplianceTestingSoftware testing,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive Finance & Accounts,International Panaacea Limited,Gurugram,2-5 Yrs,TDSLedger scrutinyGeneral accountingFixed assetsAccounts finalisationAccounts reconciliationSenior Finance ExecutiveLWF,30+ Days Ago,24-11-2024,Not disclosed
Consultant Doctor,Praba's Vcare Health Clinic Pvt Ltd,"Karur, Tiruppur, Coimbatore(Saravanampatti +2)",0-5 Yrs,DoctorAyurvedaSkin CareCosmetologyBDSSalesFacialAesthetics,15 Days Ago,24-11-2024,Not disclosed
Panchakarma Expert - Ayurveda,Jiva Ayurveda,Faridabad,3-8 Yrs,AyurvedaPanchakarma,30+ Days Ago,24-11-2024,Not disclosed
Medical Representative,Pure Natural Products,Faridabad,2-5 Yrs,Cold callingUsagePharmaPharma marketingHealthcarePharmacologyMedical RepresentativeMarketing strategy,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager -Dental MNC Company - Jaipur,MNC Group,Jaipur,5-10 Yrs,Salesdentaldental equipmentsdental implantsImplantsImplantManagementSales management,18 Days Ago,24-11-2024,10-15 Lacs PA
Graphic Designer - Print & Web,Pure Natural Products,Faridabad,2-3 Yrs,PrintingWeb technologiesCreative directionIllustratorCorel DrawPackagingManager TechnologyPhotoshop,30+ Days Ago,24-11-2024,Not disclosed
Catalog Management Executive,Pure Natural Products,Faridabad,2-5 Yrs,catalog managementManagement ExecutiveSalesLiteratureInvestigationE-commerceCustomer complaintsManagement,30+ Days Ago,24-11-2024,Not disclosed
Clinical Engineer,MAR Sleeva Medicity Palai,Kalla,3-8 Yrs,repairelectronicsscalingdentistrymedical equipmentbiomedical engineeringpreventive maintenanceequipment,30+ Days Ago,24-11-2024,Not disclosed
Web Developer,Pure Natural Products,Faridabad,5-7 Yrs,System architecturejQueryCodingMySQLWeb developmentDebuggingJavascriptPHP,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive,Sun Pharma,Vadodara,1-4 Yrs,Chemical analysisDissolution apparatusAnalyticalGLPRaw materialTroubleshootingHPLCChromatography,30+ Days Ago,24-11-2024,Not disclosed
Client Relationship Team Leaders,Pure Natural Products,Faridabad,1-3 Yrs,Client relationshipTeamClientRelationshipLeadershipClient Relation,30+ Days Ago,24-11-2024,Not disclosed
Officer,Glenmark Pharmaceuticals,Baddi,1-4 Yrs,capapharmaceuticalsapusfdaquality controldata validationproductionbpr,30+ Days Ago,24-11-2024,Not disclosed
Officer,Glenmark Pharmaceuticals,Baddi,1-4 Yrs,Manager Quality AssuranceExcelQuality ReviewQuality assuranceAssuranceQualityManagementReview,30+ Days Ago,24-11-2024,Not disclosed
Dietician,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerMedical,30+ Days Ago,24-11-2024,Not disclosed
Executive,Ajanta Pharma,Dahej,6-8 Yrs,Senior Executive,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager - 2,Sun Pharma,Bharuch,7-12 Yrs,HousekeepingLMSTraining CoordinatorProduction planningHAZOPManager TechnologySolid wasteAnalytical instruments,30+ Days Ago,24-11-2024,Not disclosed
Officer (Micro),Intas,Valia,3-6 Yrs,Microbiologymicroenvironment monitoringMedia PreparationAPIMicrobial Limit TestWater AnalysisEnvironment,17 Days Ago,24-11-2024,Not disclosed
Technician,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerMedical,30+ Days Ago,24-11-2024,Not disclosed
Senior Officer QC,Glenmark Pharmaceuticals,Aurangabad,2-6 Yrs,UsageSAPAnalyticalGLPGMPOffice managementManager Quality ControlManagement,30+ Days Ago,24-11-2024,Not disclosed
Senior Software Engineer - CSV,Sgtc India,Gurugram,5-8 Yrs,Business processEquipment qualificationISO 13485Internal auditAnalyticalAgileRegulatory complianceDeveloper,30+ Days Ago,24-11-2024,Not disclosed
Staff Nurses,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,NursingNICUMedicalpatient careNurse,30+ Days Ago,24-11-2024,Not disclosed
Manager - 2 - Regulatory Affairs,Sun Pharma,Kalol,10-12 Yrs,Action planFinanceProduct life cycle managementManagementRegulatory affairsCostMonitoringTesting,30+ Days Ago,24-11-2024,Not disclosed
Executive Level 1/ 2,Nanavati Max Super Speciality Hospital,Lucknow,2-5 Yrs,TrainingRCAManager Quality AssuranceProcess orientationMedical servicesManagementPeople orientationNABH,23 Days Ago,24-11-2024,Not disclosed
Program Coordinator- Obs & Gynae,Nanavati Max Super Speciality Hospital,Lucknow,5-8 Yrs,MS Office suiteProgram CoordinatorInterpersonal skillsProject trackingProcess excellenceManagementHoDOAB,23 Days Ago,24-11-2024,Not disclosed
Senior Executive,International Panaacea Limited,Gurugram,2-4 Yrs,Promotional campaignsPurchase requisitionCampaign managementEvent managementVendor DevelopmentRegional salesMarketing collateralsMarketing communication,30+ Days Ago,24-11-2024,Not disclosed
Technician Level 2- Non Invasive Cardiology,Nanavati Max Super Speciality Hospital,Lucknow,3-4 Yrs,Material managementAdministrationCardiovascularDisaster managementManagementbiomedicalFacility managementMonitoring,23 Days Ago,24-11-2024,Not disclosed
"Associate Manager, Compliance Analytics",Sgtc India,Gurugram,8-12 Yrs,Data modelingAnalyticalData collectionHealthcareWorkflowBudgetingData miningForecasting,30+ Days Ago,24-11-2024,Not disclosed
IT Senior Service Delivery Lead,Sgtc India,Gurugram,3-5 Yrs,Computer scienceAutomationSAPManaged servicesHealthcareWellnessService Delivery LeadLicensing,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager - 2,Sun Pharma,Vadodara,7-12 Yrs,Market complaintsQACost saving projectsAutomationChange managementQMSPackagingInvestigation,30+ Days Ago,24-11-2024,Not disclosed
"Walk-in Interview For B.sc(comp.), B.com & BBA Freshers ON 29TH Jan-20",Hetero,Hyderabad/Secunderabad,0 Yrs,compms excelms wordms officemicrosoftofficeinterviewingword,30+ Days Ago,24-11-2024,Not disclosed
Walk-in Interview For M.sc-chemistry Freshers ON 29TH January,Hetero,Hyderabad/Secunderabad,0-1 Yrs,QAR&DQCregulatory affairsAPIrar and dregulatory,30+ Days Ago,24-11-2024,Not disclosed
Executive-Purchase (Lab Chemicals) - OSD- Formulation,Evertogen Life Sciences,"Hyderabad/ Secunderabad, Telangana",0-1 Yrs,QC ColumnsLab ChemicalsPurchaseQC Materialsgeneral material procurementConsumbalesColumnsMaterials,29 Days Ago,24-11-2024,2-3 Lacs PA
Diagnostics Billing Executive,Yashoda Super Specialty Hospital,Hyderabad,2-6 Yrs,CounsellorBilling ExecutiveDiagnosticsConsultant DoctorBillingSMSRadiologyInvestigation,13 Days Ago,24-11-2024,Not disclosed
Officer - Liquid oral packaging,Glenmark Pharmaceuticals,Nashik,3-6 Yrs,ComplianceProduction planningPackagingProcess operationsPreventive maintenanceAuditingProcessPlanning,30+ Days Ago,24-11-2024,Not disclosed
Patient Relations Executive / PRE / Billing / Front Office,Care Hospitals Group,Hyderabad/Secunderabad(Nampally),1-2 Yrs,PREBillingPatient CoordinationMS OfficecounsellingPatient Relation executivepatient carecommunication skills,12 Days Ago,24-11-2024,Not disclosed
Research Scientist - - M.Sc. Organic chemists with 4+ years of Exp,Curia,Hyderabad/Secunderabad(Shamirpet),6-9 Yrs,Medicinal ChemistrySynthetic Organic ChemistryDrug DiscoveryOrganic ChemistryDrugResearchDiscovererChemistry,12 Days Ago,24-11-2024,Not disclosed
Cardiac Anesthetist,BBC Heart Care Pruthi Hospital,Jalandhar,1-2 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerCardiacMedical,30+ Days Ago,24-11-2024,Not disclosed
AZ JP 19 MES Engineer - Syncade,Trinity Consultants,Hyderabad/Secunderabad,6-8 Yrs,werumPATMESLIMSRockwell FTPSCSVManufacturing Execution SystemPASX,13 Days Ago,24-11-2024,Not disclosed
Interventional Cardiologist,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerCardiologyMedicalInterventional Cardiology,30+ Days Ago,24-11-2024,Not disclosed
Nephrologist,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerNephrologyMedical,30+ Days Ago,24-11-2024,Not disclosed
Gastroenterlogist,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerMedical,30+ Days Ago,24-11-2024,Not disclosed
Neurologist,BBC Heart Care Pruthi Hospital,Jalandhar,1-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerMedicalNeurology,30+ Days Ago,24-11-2024,Not disclosed
Intensivists,BBC Heart Care Pruthi Hospital,Jalandhar,2-3 Yrs,CMORMOResident Medical OfficerDuty DoctorMedical OfficerMedical,30+ Days Ago,24-11-2024,Not disclosed
Radiologist - MDRD/ DNB/ DMRD,Vijaya Diagnostic Centre,"Tirupati, Hyderabad/ Secunderabad(Seethaphalmandi +9), Kurnool",0-5 Yrs,Radio DiagnosisUSGUltrasoundCT ScanDopplerMRIColor DopplerImaging,17 Days Ago,24-11-2024,Not disclosed
AZ JP 20 Automation Engineer - Siemens,Trinity Consultants,Hyderabad/Secunderabad(Madhapur),3-6 Yrs,FT BatchRS logixPlant PAXStudio 500ValidationABBRockwellCommissioning,13 Days Ago,24-11-2024,Not disclosed
"Medical Coding Job(fresher Ug/pg) Pharm,lifescience,Be(biotech&biomedi",Achievers Spot,"Madurai, Hyderabad/Secunderabad, Chennai",0-4 Yrs,biotechnologymedical coding freshers jobsmedical coder freshers jobsmedical codingpharmmedical coding internmedical coding executiveb tech biotech,21 Days Ago,24-11-2024,3.25-4.5 Lacs PA
"Fellowship in Cardiac Anaesthesia in Care Hospital, Nampally, Hyd.",Axon Anaesthesia,Hyderabad/Secunderabad(Lakdikapul +3),0-3 Yrs,anaesthesiologistanaesthetist specialistanesthetistanaesthetist consultantanesthesiananaesthestistcritical careanesthesia specialist,11 Days Ago,24-11-2024,Not disclosed
AZ JP 18 OSI PI Engineer,Trinity Consultants,Hyderabad/Secunderabad,4-8 Yrs,PI VisionPI DatalinkOsi PiImplementation support migration and upgradation of projectsPI NotificationsRtReportsPI Data ArchiveAutomation Engineering,13 Days Ago,24-11-2024,Not disclosed
Registrar Gynecologist,Sahrudaya Health Care,Hyderabad/Secunderabad(Madhapur +1),0-2 Yrs,Registrar GynecologistObgGynecologyDNBObstetricsDGO,20 Days Ago,24-11-2024,Not disclosed
Medical Scribe Training with Work From Home Job Assistance,Scribeemed,"Hybrid - Pune(Bajirao Road +239), Chennai, Bengaluru",0-1 Yrs,BDSMbbsBHMSBAMSDentistryNephrologyOrthopedicsMD,17 Days Ago,24-11-2024,4-5 Lacs PA
Customer Care - Front Desk Receptionist Corporate Office,Sahyadri Hospitals,Pune(Shivajinagar),2-7 Yrs,Front DeskReceptionist ActivitiesGuest HandlingTelephone HandlingEPABXCustomer careHandlingCorporate,24 Days Ago,24-11-2024,Not disclosed
"Lab Technician Fresher/DMLT, BSC MLT (Male only)-MNC",E2E Consultants,"Bhopal, Pune, Ooty, Rishikesh",0-2 Yrs,Lab TestingDmltMLTBmltSoftware testingLab,18 Days Ago,24-11-2024,2.75-3.5 Lacs PA
Business Development Executive ( Sales Division ),BioStar Lifetech,"Hyderabad, Pune, Bengaluru",1-5 Yrs,SalesTime managementStrategic planningBusiness Development ExecutiveSales ExecutiveMolecular biologyTechnical supportProduct marketing,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Scientific International India,"Hyderabad, Pune, Bengaluru",2-4 Yrs,tenderingproject managementtender preparationteam managementpresentation skillsbusiness developmentnetworkingproblem solving,30+ Days Ago,24-11-2024,Not disclosed
Executive - Business Development,Ross Lifescience,"Hyderabad, New Delhi, Pune, Chennai, Ahmedabad, Gurugram, Bengaluru",1-3 Yrs,ChemistrySales planningFood technologyPharmaBusiness Development ExecutiveManagementMS OfficeStrategic marketing,30+ Days Ago,24-11-2024,Not disclosed
Quality Validation Engineer,Nicomac Clean Rooms Far East,Hyderabad/Secunderabad,5-7 Yrs,sheet metalquality controlpowder coatingQuality AuditQuality InspectionQuality AnalysisQuality Control ManagementQuality Management,10 Days Ago,24-11-2024,Not disclosed
Business Development Executives,Cordlife,Hyderabad,0-4 Yrs,Lead generationMediclaimBanking salesNursingSalesBankingBusiness Development ExecutiveHR,30+ Days Ago,24-11-2024,Not disclosed
Area Sales Managers and Sales Executives,Pretium Pharmaceuticals,"Kolhapur, Nagpur, Nashik, Hyderabad, Pune, Chennai, Bengaluru",1-6 Yrs,sales presentationsarea sales managementpharmaceuticalarea salesmarket datasalessales operationsmarketing,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,BioResource Healthcare,Pune,1-5 Yrs,Candidates with Medical Equipment Sales/ Bio medical sales experience will be preferred.Equipment SalesMedical equipmentEquipmentMedical Equipment SalesSalesMedical SalesMedical,25 Days Ago,24-11-2024,2.25-4.5 Lacs PA
Staff nurse,Epoch Elder Care,"Pune, Gurugram",3-5 Yrs,HousekeepingTrainingRoot cause analysisNursingSalesInventory managementManagementStaff training,17 Days Ago,24-11-2024,Not disclosed
HRBP,Vijaya Diagnostic Centre,"Visakhapatnam, Hyderabad, Pune",5-10 Yrs,ExcelPMSStatutoryPM,19 Days Ago,24-11-2024,3-6.5 Lacs PA
Sr Sales Engineer,Unitron Instrumentation Technology,"New Delhi, Pune, Chennai, Bengaluru",4-5 Yrs,project salesindustrial salesarea sales managementchannel salesdirect marketingequipmentbusiness developmentengineering,30+ Days Ago,24-11-2024,Not disclosed
Cataract Surgeon,Dr Agarwals Eye Hospital,"Kadapa, Pathankot, Hyderabad, Pune, Chennai, Eluru, Thiruvananthapuram, Nizamabad",1-4 Yrs,TrainingSurgicalManager TechnologyOphthalmologyMonitoringSurgeonCataract SurgerySurgery,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager,Flash Aligners,"Hyderabad, New Delhi, Pune, Ahmedabad, Bengaluru",3-5 Yrs,area sales managementbusiness managementchannel salescustomer servicebusiness developmentretail salessalessales and marketing,30+ Days Ago,24-11-2024,Not disclosed
Mechanical Engineer Innovation,Biorad Medisys,"Pune, Bengaluru",3-6 Yrs,3DMechatronicsJavascriptMaterial selectionHealthcareProduct design3d printingMechanical engineering,30+ Days Ago,24-11-2024,Not disclosed
Consultant Dermatologist,Oliva Skin & Hair Clinics,"Kolkata, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,RetailUSFDATicketingPDFDermatologySocial mediaManager TechnologyHealthcare,30+ Days Ago,24-11-2024,Not disclosed
Application Systems Engineer,Cytiva,"Pune, Bengaluru",4-8 Yrs,PrintingAdministrationAutomationManufacturing processQuality systemsConfiguration managementPhysical securityMonitoring,19 Days Ago,24-11-2024,Not disclosed
Senior Application Engineer,Velsera,Pune,3-7 Yrs,hl7project managementsoftware developmentbiologyapingsdata integrationclinical data,25 Days Ago,24-11-2024,Not disclosed
Sap Security Consultant,Quantum Integrators,"Belgium, Nagpur, Pune",8-13 Yrs,SAP SecurityS4HGRCSAPSapsSecurityConsulting,17 Days Ago,24-11-2024,Not disclosed
Customer Care Executive,Nidus Exim,Pune,2-3 Yrs,Customer Carecustomer serviceemail supportproblem solvingEmail,27 Days Ago,24-11-2024,Not disclosed
Moderator / Call Center Executive,Leading Client,"Pune, Magarpatta",0-3 Yrs,data managementEmergency protocol managementCall Center ExecutiveTask delegationProtocolsCallingDelegationModeration,26 Days Ago,24-11-2024,Not disclosed
Administrator I - System & Applications Administration,Cencora,Hybrid - Pune,1-5 Yrs,Power BI Capacity ManagementPower BI Platform AdministrationPower BI Security ImplementationBiManagementApplicationSecurity implementationSystem,26 Days Ago,24-11-2024,Not disclosed
Opening For Customer Care position with Ruby Hall Clinic Pune,Ruby Hall Clinic (RHC),Pune,1-5 Yrs,CustomerofficeCarefronthospitalrelationdiagnosticsreceptionist,26 Days Ago,24-11-2024,Not disclosed
Business Development Associate,Shantani Proteome Analytics,Pune,1-3 Yrs,molecular biologybiotechnologybrandingpresentation skillsphotoshopbusiness developmentmedialinkedin,30+ Days Ago,24-11-2024,Not disclosed
Project Manager,Nidus Exim,Pune,5-10 Yrs,Project ManagementPMPDocumentationProject ManagerProjectManagement,27 Days Ago,24-11-2024,Not disclosed
Accession Incharge,Krsnaa Diagnostics,Pune,8-13 Yrs,AccessioningDmltDiagnosticsSOPLab OperationsLab ManagementLabClinical Pathology,27 Days Ago,24-11-2024,Not disclosed
Lab Manager,Krsnaa Diagnostics,Pune,8-13 Yrs,Lab OperationsDiagnosticsNABLLab ManagementLabManagementOperations,26 Days Ago,24-11-2024,Not disclosed
Service Engineer,Color Cloud Healthcare,Pune,2-3 Yrs,Customer satisfactionCustomer handlingManager TechnologyServicingPreventive maintenanceTechnology managementManagementMaintenance,26 Days Ago,24-11-2024,Not disclosed
Staff Nurse,Astitva Medical Care,Pune(Khopoli),1-4 Yrs,AnmNursingGNMGnm NursingPatient CareOperation TheatrePatient MonitoringNICU,26 Days Ago,24-11-2024,2-3.5 Lacs PA
Senior Manager - Process Engineering,Leading Pharma/Chemical Client of Hector & Streak,"Pune, Ankleshwar",17-20 Yrs,Process EngineeringTech TransferManagementProcessTechnical analysisSeniorEngineeringSenior management,26 Days Ago,24-11-2024,Not disclosed
Veterinary Ophthalmology Resident,The Eye Vet,Pune,2-6 Yrs,orthopedicsteachingmedicineentnursinggastroenterologypatient caregeneral medicine,30+ Days Ago,24-11-2024,Not disclosed
Microsoft C#_Application Developer II,Amerisource Bergen,Pune,2-4 Yrs,Manager Quality AssuranceLinuxSOAProduction supportDb2JavascriptHTMLApplication development,26 Days Ago,24-11-2024,Not disclosed
Female Gynaecologist (MD/MS/DGO Gynaecology),Pulse Hospital,"Beed(Majalgaon), Pune, Aurangabad",1-3 Yrs,Normal DeliveryLSCSGynaec opdgynaec ipdOPDIP DrgMDTDNB,25 Days Ago,24-11-2024,27.5-35 Lacs PA
Sales Executive ( Medical devices sector ),Rentomed,Pune,3-6 Yrs,Sales ExecutiveMedical DevicesHospital Saleshospital disinfectantHealthcare SalesMedical Equipment SalesMedical SalesSurgical Sales,27 Days Ago,24-11-2024,3-4.75 Lacs PA
Assistant Manager - Inside Sales with USA based Forward-Thinking CDMO,www.bestfitrecruitment.co.in,Pune,3-6 Yrs,Crm SystemsLead GenerationInside SalesEmail MarketingEmail CampaignUsaManagementEmail,26 Days Ago,24-11-2024,Not disclosed
Senior Engineer - Automation,Geeta Technologies,Pune,4-8 Yrs,PLC Program DevelopmentHMI Program DevelopmentSCADA Developmentsoftware designdocumentationRemote Site SupportP&ID drawingRemote,26 Days Ago,24-11-2024,Not disclosed
Expert Sales Executive - Pune,Haleon,Pune,2-7 Yrs,Medical representativePharma SellingOtc SalesMedical RepRCPAMedical SalesMRPharma Marketing,25 Days Ago,24-11-2024,Not disclosed
Salesforce Developer,Amerisource Bergen,Pune,3-6 Yrs,JMSLinuxData modelingJavascriptJDBCHTMLWindowsInformatica,26 Days Ago,24-11-2024,Not disclosed
